org_name,repo_name,repo_url,description,language,star,forks,daily_star,date,trending_category
tanujnotes,Olauncher,https://github.com/tanujnotes/Olauncher,Minimal AF Launcher for Android. Reduce your screen time. Daily wallpapers.,Kotlin,2150.0,230.0,4,2024-11-30,kotlin
CCBlueX,LiquidBounce,https://github.com/CCBlueX/LiquidBounce,A free mixin-based injection hacked client for Minecraft using the Fabric API,Kotlin,1508.0,489.0,11,2024-11-30,kotlin
JunkFood02,Seal,https://github.com/JunkFood02/Seal,"🦭 Video/Audio Downloader for Android, based on yt-dlp, designed with Material You",Kotlin,11917.0,518.0,25,2024-11-30,kotlin
JetBrains,Exposed,https://github.com/JetBrains/Exposed,Kotlin SQL Framework,Kotlin,8403.0,694.0,2,2024-11-30,kotlin
DD3Boh,OuterTune,https://github.com/DD3Boh/OuterTune,A Material 3 Music Player with YouTube Music support for Android. Forked from InnerTune,Kotlin,390.0,23.0,5,2024-11-30,kotlin
Ivy-Apps,ivy-wallet,https://github.com/Ivy-Apps/ivy-wallet,"Ivy Wallet is an open-source money manager app for Android, no longer maintained. You can fork the code or download the final version from Google Play.",Kotlin,2816.0,691.0,1,2024-11-30,kotlin
android,compose-samples,https://github.com/android/compose-samples,Official Jetpack Compose samples.,Kotlin,20375.0,4845.0,9,2024-11-30,kotlin
aniyomiorg,aniyomi,https://github.com/aniyomiorg/aniyomi,An app for manga and anime,Kotlin,5154.0,321.0,3,2024-11-30,kotlin
JetBrains,compose-multiplatform,https://github.com/JetBrains/compose-multiplatform,"Compose Multiplatform, a modern UI framework for Kotlin that makes building performant and beautiful user interfaces easy and enjoyable.",Kotlin,16350.0,1182.0,1,2024-11-30,kotlin
mapbox,mapbox-maps-android,https://github.com/mapbox/mapbox-maps-android,"Interactive, thoroughly customizable maps in native Android powered by vector tiles and OpenGL.",Kotlin,483.0,136.0,1,2024-11-30,kotlin
JetBrains,ideavim,https://github.com/JetBrains/ideavim,IdeaVim – A Vim engine for JetBrains IDEs,Kotlin,9347.0,750.0,4,2024-11-30,kotlin
JetBrains,kotlin,https://github.com/JetBrains/kotlin,The Kotlin Programming Language.,Kotlin,49500.0,5791.0,11,2024-11-30,kotlin
bitwarden,android,https://github.com/bitwarden/android,Bitwarden mobile app for Android.,Kotlin,6578.0,824.0,5,2024-11-30,kotlin
rnmapbox,maps,https://github.com/rnmapbox/maps,A Mapbox react native module for creating custom maps,Kotlin,2283.0,847.0,0,2024-11-30,kotlin
osfans,trime,https://github.com/osfans/trime,同文安卓輸入法平臺3.x/Android-rime/Rime Input Method Engine for Android,Kotlin,3179.0,377.0,3,2024-11-30,kotlin
vfsfitvnm,ViMusic,https://github.com/vfsfitvnm/ViMusic,An Android application for streaming music from YouTube Music.,Kotlin,9168.0,918.0,3,2024-11-30,kotlin
zhanghai,MaterialFiles,https://github.com/zhanghai/MaterialFiles,Material Design file manager for Android,Kotlin,6143.0,414.0,11,2024-11-30,kotlin
gedoor,legado,https://github.com/gedoor/legado,"Legado 3.0 Book Reader with powerful controls & full functions❤️阅读3.0, 阅读是一款可以自定义来源阅读网络内容的工具，为广大网络文学爱好者提供一种方便、快捷舒适的试读体验。",Kotlin,30305.0,3953.0,27,2024-11-30,kotlin
getsentry,sentry-java,https://github.com/getsentry/sentry-java,"A Sentry SDK for Java, Android and other JVM languages.",Kotlin,1159.0,435.0,0,2024-11-30,kotlin
rustdesk,rustdesk,https://github.com/rustdesk/rustdesk,"An open-source remote desktop application designed for self-hosting, as an alternative to TeamViewer.",Rust,76790.0,10339.0,68,2024-11-30,rust
diesel-rs,diesel,https://github.com/diesel-rs/diesel,"A safe, extensible ORM and Query Builder for Rust",Rust,12808.0,1084.0,5,2024-11-30,rust
jpochyla,psst,https://github.com/jpochyla/psst,Fast and multi-platform Spotify client with native GUI,Rust,8695.0,221.0,55,2024-11-30,rust
rust-lang,rust,https://github.com/rust-lang/rust,Empowering everyone to build reliable and efficient software.,Rust,99041.0,12794.0,38,2024-11-30,rust
eythaann,Seelen-UI,https://github.com/eythaann/Seelen-UI,The Fully Customizable Desktop Environment for Windows 10/11.,Rust,3626.0,95.0,66,2024-11-30,rust
pola-rs,polars,https://github.com/pola-rs/polars,"Dataframes powered by a multithreaded, vectorized query engine, written in Rust",Rust,30624.0,1989.0,29,2024-11-30,rust
influxdata,influxdb,https://github.com/influxdata/influxdb,"Scalable datastore for metrics, events, and real-time analytics",Rust,29052.0,3557.0,7,2024-11-30,rust
huggingface,candle,https://github.com/huggingface/candle,Minimalist ML framework for Rust,Rust,15955.0,966.0,9,2024-11-30,rust
rust-lang,cargo,https://github.com/rust-lang/cargo,The Rust package manager,Rust,12856.0,2430.0,10,2024-11-30,rust
ArthurBrussee,brush,https://github.com/ArthurBrussee/brush,3D Reconstruction for all,Rust,1011.0,26.0,10,2024-11-30,rust
launchbadge,sqlx,https://github.com/launchbadge/sqlx,"🧰 The Rust SQL Toolkit. An async, pure Rust SQL crate featuring compile-time checked queries without a DSL. Supports PostgreSQL, MySQL, and SQLite.",Rust,13539.0,1287.0,8,2024-11-30,rust
rust-cli,config-rs,https://github.com/rust-cli/config-rs,⚙️ Layered configuration system for Rust applications (with strong support for 12-factor applications).,Rust,2664.0,218.0,2,2024-11-30,rust
vercel,turborepo,https://github.com/vercel/turborepo,"Build system optimized for JavaScript and TypeScript, written in Rust",Rust,26494.0,1846.0,15,2024-11-30,rust
ankitects,anki,https://github.com/ankitects/anki,"Anki's shared backend and web components, and the Qt frontend",Rust,19079.0,2156.0,19,2024-11-30,rust
qdrant,qdrant,https://github.com/qdrant/qdrant,"Qdrant - High-performance, massive-scale Vector Database and Vector Search Engine for the next generation of AI. Also available in the cloud https://cloud.qdrant.io/",Rust,20789.0,1423.0,12,2024-11-30,rust
paritytech,polkadot-sdk,https://github.com/paritytech/polkadot-sdk,The Parity Polkadot Blockchain SDK,Rust,1933.0,710.0,7,2024-11-30,rust
typst,typst,https://github.com/typst/typst,A new markup-based typesetting system that is powerful and easy to learn.,Rust,35651.0,953.0,33,2024-11-30,rust
PyO3,pyo3,https://github.com/PyO3/pyo3,Rust bindings for the Python interpreter,Rust,12479.0,769.0,16,2024-11-30,rust
tauri-apps,tauri,https://github.com/tauri-apps/tauri,"Build smaller, faster, and more secure desktop and mobile applications with a web frontend.",Rust,85771.0,2597.0,38,2024-11-30,rust
tracel-ai,burn,https://github.com/tracel-ai/burn,"Burn is a new comprehensive dynamic Deep Learning Framework built using Rust with extreme flexibility, compute efficiency and portability as its primary goals.",Rust,9048.0,448.0,14,2024-11-30,rust
alvr-org,ALVR,https://github.com/alvr-org/ALVR,Stream VR games from your PC to your headset via Wi-Fi,Rust,5573.0,495.0,4,2024-11-30,rust
casey,just,https://github.com/casey/just,🤖 Just a command runner,Rust,21697.0,483.0,17,2024-11-30,rust
GreptimeTeam,greptimedb,https://github.com/GreptimeTeam/greptimedb,"An open-source, cloud-native, unified time series database for metrics, logs and events with SQL/PromQL supported. Available on GreptimeCloud.",Rust,4375.0,316.0,5,2024-11-30,rust
rustwasm,wasm-bindgen,https://github.com/rustwasm/wasm-bindgen,Facilitating high-level interactions between Wasm modules and JavaScript,Rust,7854.0,1077.0,3,2024-11-30,rust
GraphiteEditor,Graphite,https://github.com/GraphiteEditor/Graphite,"2D vector & raster editor that melds traditional layers & tools with a modern node-based, non-destructive, procedural workflow.",Rust,9668.0,469.0,30,2024-11-30,rust
ollama,ollama,https://github.com/ollama/ollama,"Get up and running with Llama 3.2, Mistral, Gemma 2, and other large language models.",Go,100162.0,7988.0,139,2024-11-30,go
publicsuffix,list,https://github.com/publicsuffix/list,The Public Suffix List,Go,2131.0,1240.0,23,2024-11-30,go
prometheus,prometheus,https://github.com/prometheus/prometheus,The Prometheus monitoring system and time series database.,Go,56018.0,9200.0,30,2024-11-30,go
Project-HAMi,HAMi,https://github.com/Project-HAMi/HAMi,Heterogeneous AI Computing Virtualization Middleware,Go,1025.0,203.0,3,2024-11-30,go
hashicorp,terraform,https://github.com/hashicorp/terraform,"Terraform enables you to safely and predictably create, change, and improve infrastructure. It is a source-available tool that codifies APIs into declarative configuration files that can be shared amongst team members, treated as code, edited, reviewed, and versioned.",Go,43125.0,9575.0,114,2024-11-30,go
nezhahq,nezha,https://github.com/nezhahq/nezha,"Self-hosted, lightweight server and website monitoring and O&M tool",Go,7432.0,1296.0,32,2024-11-30,go
aquasecurity,kube-bench,https://github.com/aquasecurity/kube-bench,Checks whether Kubernetes is deployed according to security best practices as defined in the CIS Kubernetes Benchmark,Go,7101.0,1233.0,1,2024-11-30,go
go-gitea,gitea,https://github.com/go-gitea/gitea,"Git with a cup of tea! Painless self-hosted all-in-one software development service, including Git hosting, code review, team collaboration, package registry and CI/CD",Go,45373.0,5516.0,20,2024-11-30,go
bufbuild,protoc-gen-validate,https://github.com/bufbuild/protoc-gen-validate,Protocol Buffer Validation - Being replaced by github.com/bufbuild/protovalidate,Go,3807.0,580.0,1,2024-11-30,go
iam-veeramalla,observability-zero-to-hero,https://github.com/iam-veeramalla/observability-zero-to-hero,Repo for learning observability,Go,1655.0,2416.0,2,2024-11-30,go
gohugoio,hugo,https://github.com/gohugoio/hugo,The world’s fastest framework for building websites.,Go,76197.0,7548.0,27,2024-11-30,go
etcd-io,etcd,https://github.com/etcd-io/etcd,Distributed reliable key-value store for the most critical data of a distributed system,Go,47958.0,9784.0,11,2024-11-30,go
trustwallet,assets,https://github.com/trustwallet/assets,"A comprehensive, up-to-date collection of information about several thousands (!) of crypto tokens.",Go,4686.0,22766.0,1,2024-11-30,go
grafana,loki,https://github.com/grafana/loki,"Like Prometheus, but for logs.",Go,24047.0,3466.0,6,2024-11-30,go
go-kratos,kratos,https://github.com/go-kratos/kratos,Your ultimate Go microservices framework for the cloud-native era.,Go,23427.0,4010.0,4,2024-11-30,go
fatedier,frp,https://github.com/fatedier/frp,A fast reverse proxy to help you expose a local server behind a NAT or firewall to the internet.,Go,87047.0,13421.0,28,2024-11-30,go
gofiber,fiber,https://github.com/gofiber/fiber,⚡️ Express inspired web framework written in Go,Go,34134.0,1681.0,17,2024-11-30,go
grafana,alloy,https://github.com/grafana/alloy,OpenTelemetry Collector distribution with programmable pipelines,Go,1472.0,221.0,5,2024-11-30,go
apernet,hysteria,https://github.com/apernet/hysteria,"Hysteria is a powerful, lightning fast and censorship resistant proxy.",Go,15184.0,1695.0,13,2024-11-30,go
openimsdk,open-im-server,https://github.com/openimsdk/open-im-server,IM Chat ChatGPT,Go,14132.0,2496.0,3,2024-11-30,go
kubernetes-sigs,kueue,https://github.com/kubernetes-sigs/kueue,Kubernetes-native Job Queueing,Go,1485.0,266.0,1,2024-11-30,go
kedacore,keda,https://github.com/kedacore/keda,KEDA is a Kubernetes-based Event Driven Autoscaling component. It provides event driven scale for any container running in Kubernetes,Go,8579.0,1085.0,4,2024-11-30,go
spf13,viper,https://github.com/spf13/viper,Go configuration with fangs,Go,27342.0,2022.0,8,2024-11-30,go
gruntwork-io,terragrunt,https://github.com/gruntwork-io/terragrunt,Terragrunt is a flexible orchestration tool that allows Infrastructure as Code written in OpenTofu/Terraform to scale.,Go,8116.0,986.0,1,2024-11-30,go
uber-go,fx,https://github.com/uber-go/fx,A dependency injection based application framework for Go.,Go,5945.0,292.0,8,2024-11-30,go
myhhub,stock,https://github.com/myhhub/stock,"stock股票.获取股票数据,计算股票指标,识别股票形态,综合选股,选股策略,股票验证回测,股票自动交易,支持PC及移动设备。",Python,3155.0,641.0,645,2024-12-01,total
andrewyng,aisuite,https://github.com/andrewyng/aisuite,"Simple, unified interface to multiple Generative AI providers",Python,6411.0,538.0,754,2024-12-01,total
Guovin,iptv-api,https://github.com/Guovin/iptv-api,📺IPTV电视直播源更新工具🚀：包含💰央视、📡卫视、☘️广东及各省份地方台、🌊港·澳·台、🎬电影、🎥咪咕、🏀体育、🪁动画、🎮游戏、🎵音乐、🏛经典剧场；支持自定义增加频道；支持组播源、酒店源、订阅源、关键字搜索；每天自动更新两次，结果可用于TVBox等播放软件；支持工作流、Docker(amd64/arm64/arm v7)、命令行、GUI运行方式 | IPTV live TV source update tool,Python,6640.0,1520.0,66,2024-12-01,total
codecrafters-io,build-your-own-x,https://github.com/codecrafters-io/build-your-own-x,Master programming by recreating your favorite technologies from scratch.,Markdown,314541.0,29194.0,345,2024-12-01,total
opendatalab,MinerU,https://github.com/opendatalab/MinerU,A high-quality tool for convert PDF to Markdown and JSON.一站式开源高质量数据提取工具，将PDF转换成Markdown和JSON格式。,Python,19591.0,1387.0,300,2024-12-01,total
keephq,keep,https://github.com/keephq/keep,The open-source alert management and AIOps platform,Python,7301.0,726.0,1738,2024-12-01,total
langflow-ai,langflow,https://github.com/langflow-ai/langflow,"Langflow is a low-code app builder for RAG and multi-agent AI applications. It’s Python-based and agnostic to any model, API, or database.",JavaScript,36500.0,4291.0,145,2024-12-01,total
4gray,iptvnator,https://github.com/4gray/iptvnator,"📺 Cross-platform IPTV player application with multiple features, such as support of m3u and m3u8 playlists, favorites, TV guide, TV archive/catchup and more.",TypeScript,3178.0,412.0,217,2024-12-01,total
epicweb-dev,epic-stack,https://github.com/epicweb-dev/epic-stack,This is a Full Stack app starter with the foundational things setup and configured for you to hit the ground running on your next EPIC idea.,TypeScript,4767.0,392.0,25,2024-12-01,total
unclecode,crawl4ai,https://github.com/unclecode/crawl4ai,"🔥🕷️ Crawl4AI: Crawl Smarter, Faster, Freely. For AI.",HTML,17341.0,1283.0,236,2024-12-01,total
skills,introduction-to-github,https://github.com/skills/introduction-to-github,Get started using GitHub in less than an hour.,,5171.0,3218.0,154,2024-12-01,total
hengyoush,kyanos,https://github.com/hengyoush/kyanos,"Visualize the time packets spend in the kernel, watch & analyze in command line.",C,2225.0,50.0,172,2024-12-01,total
521xueweihan,HelloGitHub,https://github.com/521xueweihan/HelloGitHub,"分享 GitHub 上有趣、入门级的开源项目。Share interesting, entry-level open source projects on GitHub.",Python,94308.0,9665.0,278,2024-12-01,total
rerun-io,rerun,https://github.com/rerun-io/rerun,"Visualize streams of multimodal data. Free, fast, easy to use, and simple to integrate. Built in Rust.",Rust,6893.0,344.0,97,2024-12-01,total
